 ,Label,Area,Perim.,Feret,FeretX,FeretY,FeretAngle,MinFeret
913,2015-08-13-20150731DJ-8-B.tif,1.362E2,7.399E1,1.455E1,8.237E1,9.754E1,1.257E2,1.321E1
914,2015-08-13-20150731DJ-9-B.tif,2.076E2,8.424E1,1.774E1,7.203E1,1.115E2,4.421E1,1.607E1
915,2015-08-14-20150731DJ-1-B.tif,1.231E2,8.059E1,1.365E1,7.142E1,9.776E1,1.413E2,1.242E1
916,2015-08-14-20150731DJ-10-B.tif,2.262E2,7.879E1,1.828E1,6.069E1,9.246E1,1.059E2,1.634E1
917,2015-08-14-20150731DJ-11-B.tif,1.449E-1,2.336E0,8.534E-1,6.573E1,9.052E1,4.500E1,3.962E-1
918,2015-08-14-20150731DJ-11-B.tif,2.161E2,7.985E1,1.883E1,5.776E1,9.069E1,1.307E2,1.527E1
919,2015-08-14-20150731DJ-12-B.tif,2.518E2,1.041E2,2.221E1,7.082E1,8.871E1,1.262E2,1.685E1
920,2015-08-14-20150731DJ-13-B.tif,2.296E2,7.620E1,1.895E1,7.543E1,9.366E1,1.152E2,1.636E1
921,2015-08-14-20150731DJ-14-B.tif,2.460E2,7.928E1,1.907E1,5.534E1,1.003E2,1.402E2,1.736E1
922,2015-08-14-20150731DJ-15-B.tif,2.252E2,7.831E1,1.880E1,7.483E1,9.444E1,1.157E2,1.636E1
923,2015-08-14-20150731DJ-16-B.tif,2.149E2,6.519E1,1.784E1,7.685E1,1.066E2,1.128E1,1.639E1
924,2015-08-14-20150731DJ-17-B.tif,2.101E2,6.585E1,1.747E1,7.483E1,1.012E2,1.440E2,1.568E1
925,2015-08-14-20150731DJ-18-B.tif,2.234E2,7.652E1,1.853E1,5.978E1,9.190E1,1.173E2,1.602E1
926,2015-08-14-20150731DJ-19-B.tif,1.992E2,7.221E1,1.759E1,7.819E1,9.159E1,1.110E2,1.529E1
927,2015-08-14-20150731DJ-2-B.tif,1.147E2,7.843E1,1.325E1,6.966E1,9.651E1,1.205E2,1.212E1
928,2015-08-14-20150731DJ-20-B.tif,1.998E2,7.011E1,1.727E1,6.401E1,1.001E2,1.173E2,1.549E1
929,2015-08-14-20150731DJ-21-B.tif,1.679E2,5.617E1,1.538E1,7.444E1,1.062E2,1.729E2,1.412E1
930,2015-08-14-20150731DJ-22-B.tif,2.336E2,8.175E1,1.924E1,6.030E1,9.793E1,1.284E2,1.650E1
931,2015-08-14-20150731DJ-23-B.tif,2.052E2,7.146E1,1.780E1,7.177E1,9.397E1,1.336E2,1.529E1
932,2015-08-14-20150731DJ-24-B.tif,1.873E2,6.721E1,1.692E1,6.207E1,9.418E1,1.313E2,1.456E1
933,2015-08-14-20150731DJ-25-B.tif,1.652E2,8.105E1,1.553E1,7.884E1,1.134E2,3.824E1,1.461E1
934,2015-08-14-20150731DJ-26-B.tif,1.729E2,7.522E1,1.629E1,7.733E1,1.143E2,5.875E1,1.462E1
935,2015-08-14-20150731DJ-27-B.tif,1.995E2,9.184E1,1.778E1,6.078E1,8.784E1,1.187E2,1.500E1
936,2015-08-14-20150731DJ-28-B.tif,1.787E2,7.872E1,1.626E1,5.841E1,9.267E1,1.211E2,1.494E1
937,2015-08-14-20150731DJ-29-B.tif,1.414E2,6.935E1,1.423E1,7.659E1,1.020E2,1.709E2,1.338E1
938,2015-08-14-20150731DJ-3-B.tif,1.679E2,9.483E1,1.838E1,7.526E1,1.030E2,3.910E1,1.391E1
939,2015-08-14-20150731DJ-30-B.tif,1.573E2,5.525E1,1.525E1,7.707E1,1.019E2,1.392E2,1.363E1
940,2015-08-14-20150731DJ-31-B.tif,1.987E2,8.392E1,1.751E1,8.060E1,1.106E2,8.406E1,1.577E1
941,2015-08-14-20150731DJ-32-B.tif,1.810E2,7.134E1,1.760E1,7.138E1,1.052E2,1.524E2,1.515E1
942,2015-08-14-20150731DJ-32-B.tif,1.431E-1,1.478E0,5.401E-1,8.750E1,1.120E2,1.186E2,4.178E-1
943,2015-08-14-20150731DJ-33-B.tif,2.323E2,8.446E1,1.875E1,5.414E1,1.044E2,5.409E0,1.713E1
944,2015-08-14-20150731DJ-34-B.tif,2.329E2,8.682E1,1.908E1,7.392E1,9.194E1,1.414E2,1.704E1
945,2015-08-14-20150731DJ-35-B.tif,2.197E2,8.427E1,1.847E1,7.259E1,9.237E1,1.270E2,1.665E1
946,2015-08-14-20150731DJ-36-B.tif,1.495E2,6.685E1,1.604E1,7.776E1,1.165E2,8.056E1,1.365E1
947,2015-08-14-20150731DJ-37-B.tif,3.006E2,9.258E1,2.071E1,7.772E1,9.892E1,1.374E2,1.935E1
948,2015-08-14-20150731DJ-38-B.tif,3.106E2,9.686E1,2.083E1,7.776E1,9.388E1,1.300E2,1.969E1
949,2015-08-14-20150731DJ-39-B.tif,3.638E2,9.872E1,2.307E1,7.422E1,8.487E1,1.249E2,2.073E1
950,2015-08-14-20150731DJ-4-B.tif,1.227E2,7.599E1,1.371E1,7.651E1,1.071E2,6.957E1,1.263E1
951,2015-08-14-20150731DJ-40-B.tif,3.453E2,9.806E1,2.214E1,5.806E1,1.068E2,6.853E1,2.056E1
952,2015-08-14-20150731DJ-41-B.tif,3.579E2,1.017E2,2.241E1,7.569E1,8.659E1,1.129E2,2.120E1
953,2015-08-14-20150731DJ-42-B.tif,3.248E2,9.189E1,2.137E1,7.504E1,9.961E1,1.563E2,2.033E1
954,2015-08-14-20150731DJ-43-B.tif,2.494E2,7.170E1,1.838E1,7.302E1,1.133E2,4.139E1,1.769E1
955,2015-08-14-20150731DJ-44-B.tif,2.378E2,7.255E1,1.840E1,7.448E1,1.028E2,1.107E1,1.710E1
956,2015-08-14-20150731DJ-45-B.tif,2.773E2,8.316E1,2.047E1,5.552E1,8.853E1,1.270E2,1.810E1
957,2015-08-14-20150731DJ-46-B.tif,2.439E2,7.148E1,1.875E1,8.358E1,9.517E1,1.199E2,1.739E1
958,2015-08-14-20150731DJ-47-B.tif,2.773E2,8.158E1,2.027E1,7.267E1,9.815E1,1.304E2,1.785E1
959,2015-08-14-20150731DJ-48-B.tif,2.719E2,7.997E1,1.990E1,7.655E1,9.138E1,9.310E1,1.818E1
960,2015-08-14-20150731DJ-49-B.tif,2.545E2,7.522E1,1.949E1,8.103E1,9.530E1,1.043E2,1.779E1
961,2015-08-14-20150731DJ-5-B.tif,1.006E2,6.008E1,1.298E1,7.625E1,9.987E1,1.600E2,1.171E1
962,2015-08-14-20150731DJ-50-B.tif,2.490E2,7.955E1,1.919E1,7.823E1,8.841E1,9.879E1,1.733E1
963,2015-08-14-20150731DJ-51-B.tif,2.601E2,8.148E1,1.950E1,7.737E1,8.853E1,1.045E2,1.757E1
964,2015-08-14-20150731DJ-52-B.tif,2.429E2,7.688E1,1.949E1,7.772E1,9.720E1,1.076E2,1.677E1
965,2015-08-14-20150731DJ-53-B.tif,2.399E2,8.653E1,1.858E1,7.323E1,9.823E1,1.608E2,1.702E1
966,2015-08-14-20150731DJ-54-B.tif,2.268E2,7.672E1,1.947E1,7.121E1,1.015E2,1.478E2,1.579E1
967,2015-08-14-20150731DJ-6-B.tif,1.149E2,7.906E1,1.344E1,7.819E1,9.302E1,1.248E2,1.195E1
968,2015-08-14-20150731DJ-7-B.tif,2.253E2,8.855E1,2.009E1,6.388E1,1.101E2,8.951E1,1.613E1
969,2015-08-14-20150731DJ-8-B.tif,1.450E2,7.432E1,1.517E1,8.280E1,9.828E1,1.089E2,1.345E1
970,2015-08-14-20150731DJ-9-B.tif,2.343E2,9.280E1,1.875E1,5.797E1,1.109E2,4.873E1,1.709E1
971,2015-08-14-20150731DJ-9-B.tif,1.189E-1,2.066E0,6.964E-1,7.267E1,1.075E2,2.180E1,3.275E-1
972,2015-08-17-20150731DJ-1-B.tif,1.557E2,7.566E1,1.519E1,7.517E1,1.098E2,1.675E2,1.386E1
973,2015-08-17-20150731DJ-10-B.tif,2.942E2,9.772E1,2.113E1,7.556E1,8.871E1,1.142E2,1.830E1
974,2015-08-17-20150731DJ-11-B.tif,2.787E2,1.190E2,2.099E1,6.991E1,1.102E2,1.635E2,1.792E1
975,2015-08-17-20150731DJ-12-B.tif,3.083E2,1.191E2,2.490E1,7.284E1,8.504E1,1.210E2,1.843E1
976,2015-08-17-20150731DJ-13-B.tif,2.887E2,8.609E1,2.074E1,7.741E1,1.055E2,1.130E2,1.845E1
977,2015-08-17-20150731DJ-14-B.tif,3.053E2,8.223E1,2.083E1,7.172E1,1.136E2,1.415E2,1.959E1
978,2015-08-17-20150731DJ-15-B.tif,2.931E2,8.873E1,2.108E1,7.013E1,9.259E1,1.108E2,1.867E1
979,2015-08-17-20150731DJ-16-B.tif,3.134E2,8.806E1,2.072E1,7.664E1,9.254E1,1.096E2,1.961E1
980,2015-08-17-20150731DJ-17-B.tif,3.001E2,8.462E1,2.134E1,7.767E1,1.027E2,1.097E2,1.855E1
981,2015-08-17-20150731DJ-18-B.tif,2.726E2,8.371E1,2.032E1,8.129E1,9.082E1,1.021E2,1.778E1
982,2015-08-17-20150731DJ-19-B.tif,2.587E2,8.093E1,1.969E1,8.103E1,1.012E2,1.041E2,1.780E1
983,2015-08-17-20150731DJ-2-B.tif,1.564E2,8.125E1,1.540E1,7.284E1,9.302E1,1.338E2,1.404E1
984,2015-08-17-20150731DJ-20-B.tif,2.576E2,7.558E1,1.954E1,8.047E1,1.027E2,1.111E2,1.773E1
985,2015-08-17-20150731DJ-21-B.tif,2.473E2,7.261E1,1.891E1,7.832E1,1.055E2,1.164E2,1.749E1
986,2015-08-17-20150731DJ-22-B.tif,3.055E2,9.480E1,2.249E1,7.681E1,1.009E2,1.204E2,1.816E1
987,2015-08-17-20150731DJ-23-B.tif,2.651E2,8.083E1,1.991E1,7.466E1,1.026E2,1.082E2,1.769E1
988,2015-08-17-20150731DJ-24-B.tif,2.414E2,7.244E1,1.884E1,7.664E1,9.953E1,1.177E2,1.677E1
989,2015-08-17-20150731DJ-25-B.tif,2.549E2,9.129E1,1.928E1,7.797E1,1.034E2,1.108E2,1.805E1
990,2015-08-17-20150731DJ-26-B.tif,2.552E2,9.162E1,1.946E1,7.552E1,1.228E2,6.026E1,1.816E1
991,2015-08-17-20150731DJ-27-B.tif,2.663E2,1.049E2,1.959E1,7.638E1,9.746E1,1.128E2,1.846E1
992,2015-08-17-20150731DJ-28-B.tif,2.412E2,9.438E1,1.876E1,7.862E1,1.015E2,9.422E1,1.707E1
993,2015-08-17-20150731DJ-29-B.tif,2.125E2,8.583E1,1.730E1,7.841E1,1.024E2,1.181E2,1.663E1
994,2015-08-17-20150731DJ-3-B.tif,2.019E2,8.710E1,1.950E1,7.621E1,1.136E2,4.204E1,1.511E1
995,2015-08-17-20150731DJ-30-B.tif,2.288E2,7.401E1,1.831E1,7.478E1,9.422E1,1.321E2,1.628E1
996,2015-08-17-20150731DJ-31-B.tif,2.700E2,1.004E2,2.098E1,7.698E1,1.203E2,6.180E1,1.802E1
997,2015-08-17-20150731DJ-32-B.tif,2.900E2,1.091E2,2.243E1,7.069E1,1.092E2,1.444E2,1.927E1
998,2015-08-17-20150731DJ-33-B.tif,3.302E2,9.832E1,2.237E1,6.897E1,1.128E2,1.010E1,1.924E1
999,2015-08-17-20150731DJ-34-B.tif,3.201E2,1.013E2,2.240E1,8.069E1,1.217E2,7.505E1,1.996E1
1000,2015-08-17-20150731DJ-35-B.tif,2.865E2,8.900E1,2.091E1,7.078E1,1.038E2,1.269E2,1.867E1
1001,2015-08-17-20150731DJ-36-B.tif,2.480E2,8.854E1,1.987E1,7.651E1,1.260E2,7.810E1,1.726E1
1002,2015-08-17-20150731DJ-37-B.tif,4.193E2,1.099E2,2.450E1,8.030E1,9.991E1,1.158E2,2.284E1
1003,2015-08-17-20150731DJ-38-B.tif,4.344E2,1.163E2,2.478E1,7.341E1,8.905E1,1.208E2,2.289E1
1004,2015-08-17-20150731DJ-39-B.tif,4.636E2,1.082E2,2.565E1,7.254E1,8.987E1,1.220E2,2.351E1
1005,2015-08-17-20150731DJ-4-B.tif,1.569E2,7.137E1,1.515E1,7.526E1,1.105E2,6.635E1,1.395E1
1006,2015-08-17-20150731DJ-40-B.tif,4.472E2,1.083E2,2.554E1,7.608E1,1.080E2,7.150E1,2.301E1
1007,2015-08-17-20150731DJ-41-B.tif,4.561E2,1.094E2,2.503E1,7.935E1,1.020E2,1.046E2,2.377E1
1008,2015-08-17-20150731DJ-42-B.tif,4.571E2,1.056E2,2.526E1,6.612E1,9.302E1,1.582E2,2.362E1
1009,2015-08-17-20150731DJ-43-B.tif,3.797E2,9.047E1,2.280E1,8.259E1,1.013E2,9.488E1,2.159E1
1010,2015-08-17-20150731DJ-44-B.tif,3.664E2,9.894E1,2.252E1,7.931E1,8.603E1,9.836E1,2.124E1
1011,2015-08-17-20150731DJ-45-B.tif,3.866E2,9.601E1,2.377E1,7.112E1,1.038E2,1.175E2,2.166E1
1012,2015-08-17-20150731DJ-46-B.tif,3.622E2,9.598E1,2.275E1,8.414E1,9.810E1,9.696E1,2.096E1
1013,2015-08-17-20150731DJ-47-B.tif,3.728E2,9.663E1,2.329E1,7.987E1,1.040E2,9.638E1,2.092E1
1014,2015-08-17-20150731DJ-48-B.tif,3.696E2,9.414E1,2.284E1,7.565E1,9.306E1,9.314E1,2.116E1
1015,2015-08-17-20150731DJ-49-B.tif,3.563E2,9.676E1,2.309E1,7.784E1,9.853E1,1.020E2,2.065E1
1016,2015-08-17-20150731DJ-5-B.tif,1.554E2,7.440E1,1.574E1,6.974E1,9.659E1,1.441E2,1.374E1
1017,2015-08-17-20150731DJ-50-B.tif,3.107E2,8.518E1,2.145E1,8.185E1,1.004E2,9.937E1,1.940E1
1018,2015-08-17-20150731DJ-51-B.tif,3.276E2,9.296E1,2.185E1,7.724E1,8.741E1,1.044E2,1.978E1
1019,2015-08-17-20150731DJ-52-B.tif,3.445E2,9.194E1,2.342E1,6.789E1,9.276E1,1.313E2,1.963E1
1020,2015-08-17-20150731DJ-53-B.tif,2.952E2,8.441E1,2.049E1,8.034E1,1.221E2,7.860E1,1.925E1
1021,2015-08-17-20150731DJ-54-B.tif,2.850E2,8.490E1,2.138E1,7.310E1,1.043E2,1.372E2,1.805E1
1022,2015-08-17-20150731DJ-6-B.tif,1.507E2,7.373E1,1.532E1,7.297E1,1.062E2,1.436E2,1.352E1
1023,2015-08-17-20150731DJ-7-B.tif,3.094E2,1.210E2,2.423E1,7.703E1,1.234E2,8.223E1,1.891E1
1024,2015-08-17-20150731DJ-8-B.tif,2.176E2,8.793E1,1.826E1,8.246E1,1.041E2,1.205E2,1.605E1
1025,2015-08-17-20150731DJ-9-B.tif,2.939E2,1.087E2,2.166E1,7.108E1,1.110E2,5.391E1,1.858E1
1026,2015-08-19-20150731DJ-1-B.tif,1.962E2,8.081E1,1.784E1,6.793E1,9.513E1,1.505E2,1.492E1
1027,2015-08-19-20150731DJ-10-B.tif,3.481E2,1.061E2,2.315E1,7.272E1,9.065E1,1.227E2,1.961E1
1028,2015-08-19-20150731DJ-11-B.tif,3.267E2,1.295E2,2.278E1,6.797E1,9.681E1,1.661E2,1.934E1
1029,2015-08-19-20150731DJ-12-B.tif,3.560E2,1.292E2,2.705E1,7.328E1,9.530E1,1.180E2,1.963E1
1030,2015-08-19-20150731DJ-13-B.tif,3.396E2,8.955E1,2.252E1,7.513E1,9.612E1,1.192E2,1.991E1
1031,2015-08-19-20150731DJ-14-B.tif,3.535E2,9.398E1,2.256E1,6.659E1,1.004E2,1.383E2,2.062E1
1032,2015-08-19-20150731DJ-15-B.tif,3.338E2,9.287E1,2.229E1,7.388E1,1.015E2,1.110E2,2.008E1
1033,2015-08-19-20150731DJ-16-B.tif,3.594E2,9.038E1,2.229E1,7.922E1,1.019E2,1.019E2,2.105E1
1034,2015-08-19-20150731DJ-17-B.tif,3.575E2,9.368E1,2.315E1,7.241E1,9.151E1,1.069E2,2.013E1
1035,2015-08-19-20150731DJ-18-B.tif,3.214E2,9.317E1,2.213E1,7.759E1,8.966E1,1.050E2,1.928E1
1036,2015-08-19-20150731DJ-19-B.tif,3.046E2,8.497E1,2.118E1,7.935E1,9.728E1,1.119E2,1.920E1
1037,2015-08-19-20150731DJ-2-B.tif,1.881E2,7.865E1,1.662E1,7.043E1,1.079E2,1.603E2,1.536E1
1038,2015-08-19-20150731DJ-20-B.tif,3.204E2,8.679E1,2.214E1,7.418E1,8.884E1,1.071E2,1.958E1
1039,2015-08-19-20150731DJ-21-B.tif,2.987E2,8.273E1,2.082E1,7.203E1,9.190E1,1.226E2,1.899E1
1040,2015-08-19-20150731DJ-22-B.tif,3.653E2,9.880E1,2.502E1,6.858E1,8.983E1,1.282E2,1.966E1
1041,2015-08-19-20150731DJ-23-B.tif,3.214E2,8.718E1,2.197E1,6.987E1,9.513E1,1.308E2,1.949E1
1042,2015-08-19-20150731DJ-24-B.tif,2.862E2,8.247E1,2.042E1,7.349E1,9.987E1,1.322E2,1.841E1
1043,2015-08-19-20150731DJ-25-B.tif,3.197E2,1.079E2,2.236E1,7.315E1,9.241E1,1.120E2,1.978E1
1044,2015-08-19-20150731DJ-26-B.tif,3.203E2,1.028E2,2.269E1,7.237E1,1.136E2,7.012E1,2.001E1
1045,2015-08-19-20150731DJ-27-B.tif,3.327E2,1.045E2,2.178E1,7.345E1,1.076E2,7.905E1,2.067E1
1046,2015-08-19-20150731DJ-28-B.tif,2.929E2,1.033E2,2.081E1,7.560E1,8.922E1,1.051E2,1.850E1
1047,2015-08-19-20150731DJ-29-B.tif,2.646E2,8.997E1,1.914E1,7.655E1,9.453E1,1.265E2,1.849E1
1048,2015-08-19-20150731DJ-3-B.tif,2.441E2,9.602E1,2.057E1,7.379E1,1.127E2,3.896E1,1.664E1
1049,2015-08-19-20150731DJ-30-B.tif,2.740E2,7.848E1,1.997E1,7.746E1,1.015E2,1.278E2,1.783E1
1050,2015-08-19-20150731DJ-31-B.tif,3.400E2,1.042E2,2.307E1,6.815E1,1.100E2,6.794E1,2.032E1
1051,2015-08-19-20150731DJ-32-B.tif,3.482E2,1.184E2,2.457E1,6.819E1,9.944E1,1.421E2,2.107E1
1052,2015-08-19-20150731DJ-33-B.tif,3.902E2,9.891E1,2.418E1,6.728E1,1.121E2,5.833E0,2.110E1
1053,2015-08-19-20150731DJ-34-B.tif,3.863E2,1.157E2,2.426E1,7.457E1,9.776E1,1.292E2,2.156E1
1054,2015-08-19-20150731DJ-35-B.tif,3.332E2,9.964E1,2.199E1,7.961E1,9.358E1,1.232E2,2.023E1
1055,2015-08-19-20150731DJ-36-B.tif,2.914E2,9.562E1,2.201E1,8.013E1,1.232E2,8.223E1,1.860E1
1056,2015-08-19-20150731DJ-37-B.tif,4.935E2,1.167E2,2.700E1,7.414E1,8.759E1,1.208E2,2.440E1
1057,2015-08-19-20150731DJ-38-B.tif,5.096E2,1.250E2,2.682E1,7.276E1,8.823E1,1.245E2,2.474E1
1058,2015-08-19-20150731DJ-39-B.tif,5.427E2,1.169E2,2.775E1,6.664E1,9.129E1,1.412E2,2.557E1
1059,2015-08-19-20150731DJ-4-B.tif,1.917E2,7.895E1,1.683E1,7.099E1,9.629E1,1.360E2,1.530E1
1060,2015-08-19-20150731DJ-40-B.tif,5.229E2,1.203E2,2.758E1,7.634E1,1.116E2,6.632E1,2.504E1
1061,2015-08-19-20150731DJ-41-B.tif,5.325E2,1.135E2,2.724E1,8.013E1,8.703E1,1.074E2,2.585E1
1062,2015-08-19-20150731DJ-42-B.tif,5.297E2,1.181E2,2.713E1,6.336E1,9.207E1,1.719E2,2.544E1
1063,2015-08-19-20150731DJ-43-B.tif,4.601E2,1.018E2,2.513E1,7.707E1,8.974E1,1.072E2,2.404E1
1064,2015-08-19-20150731DJ-44-B.tif,4.447E2,1.042E2,2.480E1,7.905E1,8.806E1,1.041E2,2.355E1
1065,2015-08-19-20150731DJ-45-B.tif,4.618E2,1.015E2,2.580E1,6.849E1,9.103E1,1.227E2,2.355E1
1066,2015-08-19-20150731DJ-46-B.tif,4.281E2,1.005E2,2.483E1,7.306E1,8.651E1,1.166E2,2.290E1
1067,2015-08-19-20150731DJ-47-B.tif,4.490E2,1.079E2,2.543E1,7.099E1,9.772E1,1.233E2,2.294E1
1068,2015-08-19-20150731DJ-48-B.tif,4.329E2,1.037E2,2.473E1,7.832E1,9.095E1,9.651E1,2.309E1
1069,2015-08-19-20150731DJ-49-B.tif,4.136E2,1.019E2,2.466E1,7.371E1,9.345E1,1.193E2,2.260E1
1070,2015-08-19-20150731DJ-5-B.tif,1.764E2,6.952E1,1.633E1,7.388E1,1.039E2,1.650E2,1.465E1
1071,2015-08-19-20150731DJ-50-B.tif,3.615E2,9.250E1,2.291E1,7.763E1,8.931E1,9.746E1,2.093E1
1072,2015-08-19-20150731DJ-51-B.tif,3.737E2,9.506E1,2.309E1,7.996E1,8.677E1,1.039E2,2.119E1
1073,2015-08-19-20150731DJ-52-B.tif,4.110E2,1.068E2,2.556E1,6.616E1,9.672E1,1.386E2,2.141E1
1074,2015-08-19-20150731DJ-53-B.tif,3.467E2,9.374E1,2.190E1,7.108E1,1.132E2,1.447E1,2.084E1
1075,2015-08-19-20150731DJ-54-B.tif,3.297E2,9.129E1,2.318E1,7.009E1,9.754E1,1.368E2,1.903E1
1076,2015-08-19-20150731DJ-6-B.tif,1.723E2,7.839E1,1.612E1,7.013E1,1.061E2,1.471E2,1.455E1
1077,2015-08-19-20150731DJ-7-B.tif,3.908E2,1.156E2,2.625E1,7.091E1,1.168E2,8.425E1,2.149E1
1078,2015-08-19-20150731DJ-8-B.tif,2.723E2,9.549E1,2.086E1,8.004E1,9.819E1,1.004E2,1.779E1
1079,2015-08-19-20150731DJ-8-B.tif,1.003E-1,2.157E0,7.924E-1,8.461E1,1.183E2,2.238E1,3.123E-1
1080,2015-08-19-20150731DJ-9-B.tif,3.461E2,1.187E2,2.366E1,7.194E1,1.167E2,5.278E1,2.038E1
1081,2015-08-20-20150731DJ-1-B.tif,2.002E2,7.947E1,1.746E1,7.095E1,9.379E1,1.578E2,1.525E1
1082,2015-08-20-20150731DJ-10-B.tif,3.740E2,1.053E2,2.388E1,7.573E1,8.547E1,1.102E2,2.035E1
1083,2015-08-20-20150731DJ-11-B.tif,3.456E2,1.306E2,2.319E1,7.427E1,9.332E1,1.621E2,2.006E1
1084,2015-08-20-20150731DJ-12-B.tif,3.879E2,1.331E2,2.832E1,7.207E1,7.905E1,1.187E2,2.054E1
1085,2015-08-20-20150731DJ-13-B.tif,3.598E2,9.569E1,2.321E1,7.194E1,9.017E1,1.188E2,2.051E1
1086,2015-08-20-20150731DJ-14-B.tif,3.816E2,9.363E1,2.354E1,6.591E1,9.780E1,1.395E2,2.148E1
1087,2015-08-20-20150731DJ-15-B.tif,3.681E2,9.708E1,2.346E1,7.142E1,8.655E1,1.089E2,2.098E1
1088,2015-08-20-20150731DJ-16-B.tif,3.922E2,9.824E1,2.329E1,7.431E1,9.138E1,1.157E2,2.180E1
1089,2015-08-20-20150731DJ-17-B.tif,3.800E2,9.362E1,2.394E1,7.573E1,8.612E1,1.128E2,2.080E1
1090,2015-08-20-20150731DJ-18-B.tif,3.394E2,9.273E1,2.270E1,7.948E1,8.547E1,1.061E2,1.988E1
1091,2015-08-20-20150731DJ-19-B.tif,3.365E2,9.189E1,2.230E1,8.181E1,8.250E1,9.968E1,2.008E1
1092,2015-08-20-20150731DJ-2-B.tif,2.004E2,8.133E1,1.700E1,7.164E1,9.629E1,1.689E2,1.608E1
1093,2015-08-20-20150731DJ-20-B.tif,3.547E2,9.959E1,2.374E1,7.685E1,8.802E1,1.181E2,2.039E1
1094,2015-08-20-20150731DJ-21-B.tif,3.196E2,8.771E1,2.140E1,7.862E1,8.776E1,1.173E2,1.987E1
1095,2015-08-20-20150731DJ-22-B.tif,3.944E2,9.886E1,2.580E1,7.125E1,8.599E1,1.264E2,2.034E1
1096,2015-08-20-20150731DJ-23-B.tif,3.462E2,9.042E1,2.274E1,6.957E1,8.647E1,1.093E2,2.020E1
1097,2015-08-20-20150731DJ-24-B.tif,3.122E2,8.553E1,2.128E1,7.815E1,8.625E1,1.190E2,1.930E1
1098,2015-08-20-20150731DJ-25-B.tif,3.528E2,1.078E2,2.349E1,7.328E1,8.487E1,1.147E2,2.064E1
1099,2015-08-20-20150731DJ-26-B.tif,3.526E2,1.158E2,2.449E1,7.388E1,1.101E2,7.185E1,2.066E1
1100,2015-08-20-20150731DJ-27-B.tif,3.637E2,1.165E2,2.292E1,7.767E1,1.048E2,7.795E1,2.165E1
1101,2015-08-20-20150731DJ-28-B.tif,3.247E2,9.684E1,2.196E1,7.573E1,8.284E1,1.050E2,1.926E1
1102,2015-08-20-20150731DJ-29-B.tif,2.893E2,8.768E1,1.994E1,7.435E1,9.030E1,1.214E2,1.923E1
1103,2015-08-20-20150731DJ-3-B.tif,2.640E2,9.197E1,2.112E1,7.534E1,9.931E1,4.442E1,1.747E1
1104,2015-08-20-20150731DJ-30-B.tif,2.969E2,7.886E1,2.061E1,8.362E1,8.698E1,1.071E2,1.856E1
1105,2015-08-20-20150731DJ-31-B.tif,3.779E2,1.030E2,2.435E1,7.517E1,1.096E2,7.323E1,2.117E1
1106,2015-08-20-20150731DJ-32-B.tif,3.832E2,1.218E2,2.544E1,6.832E1,9.272E1,1.438E2,2.186E1
1107,2015-08-20-20150731DJ-33-B.tif,4.187E2,1.067E2,2.480E1,6.789E1,9.914E1,9.806E0,2.183E1
1108,2015-08-20-20150731DJ-34-B.tif,4.169E2,1.175E2,2.512E1,6.845E1,9.276E1,1.601E2,2.227E1
1109,2015-08-20-20150731DJ-34-B.tif,1.301E-1,1.482E0,5.863E-1,7.806E1,1.088E2,5.397E1,3.661E-1
1110,2015-08-20-20150731DJ-35-B.tif,3.612E2,1.019E2,2.320E1,7.151E1,8.655E1,1.252E2,2.107E1
1111,2015-08-20-20150731DJ-36-B.tif,3.237E2,1.001E2,2.301E1,8.082E1,1.119E2,8.689E1,1.942E1
1112,2015-08-20-20150731DJ-37-B.tif,5.231E2,1.204E2,2.766E1,7.802E1,8.319E1,1.203E2,2.519E1
1113,2015-08-20-20150731DJ-38-B.tif,5.375E2,1.266E2,2.816E1,7.849E1,8.172E1,1.050E2,2.556E1
1114,2015-08-20-20150731DJ-39-B.tif,5.832E2,1.206E2,2.880E1,6.280E1,8.828E1,1.419E2,2.648E1
1115,2015-08-20-20150731DJ-4-B.tif,1.966E2,7.648E1,1.699E1,8.134E1,1.072E2,8.388E1,1.541E1
1116,2015-08-20-20150731DJ-40-B.tif,5.679E2,1.211E2,2.863E1,7.125E1,1.066E2,6.479E1,2.616E1
1117,2015-08-20-20150731DJ-41-B.tif,5.625E2,1.244E2,2.789E1,8.233E1,8.608E1,1.010E2,2.644E1
1118,2015-08-20-20150731DJ-42-B.tif,5.697E2,1.210E2,2.794E1,7.504E1,8.134E1,1.155E2,2.624E1
1119,2015-08-20-20150731DJ-43-B.tif,5.029E2,1.102E2,2.629E1,7.815E1,8.302E1,1.080E2,2.498E1
1120,2015-08-20-20150731DJ-44-B.tif,4.857E2,1.095E2,2.583E1,7.901E1,8.164E1,1.025E2,2.441E1
1121,2015-08-20-20150731DJ-45-B.tif,5.036E2,1.104E2,2.687E1,7.168E1,8.487E1,1.223E2,2.477E1
1122,2015-08-20-20150731DJ-46-B.tif,4.622E2,1.012E2,2.606E1,7.349E1,8.267E1,1.188E2,2.355E1
1123,2015-08-20-20150731DJ-47-B.tif,4.830E2,1.052E2,2.628E1,7.836E1,8.957E1,1.008E2,2.385E1
1124,2015-08-20-20150731DJ-48-B.tif,4.709E2,1.076E2,2.595E1,7.677E1,8.341E1,9.995E1,2.397E1
